location,latitude,longitude,pagenumber,map_order,pagenumber_first,pagenumber_last,loc_name_shelley,loc_name_18c,loc_name_modern,loc_type,action_emotive_victor,action_emotive_creature,action_emotive_walton,action_emotive_clerval,action_emotive_alphonse,action_emotive_caroline,action_emotive_elizabeth,action_emotive_william,action_emotive_justine,action_emotive_felix,action_emotive_safie,action_emotive_agatha,action_emotive_delacey,action_emotive_waldman,action_emotive_krempe,action_emotive_kirwin,action_emotive_ernest,action_physical_victor,action_physical_creature,action_physical_walton,action_physical_clerval,action_physical_alphonse,action_physical_caroline,action_physical_elizabeth,action_physical_william,action_physical_justine,action_physical_felix,action_physical_safie,action_physical_agatha,action_physical_waldman,action_physical_krempe,action_physical_kirwin,action_physical_ernest,nature_setting,nature_loc,nature_aesthetic,nature_weather,nature_time,nature_topography,name_narrator,name_actant1,name_actant2,name_actant3,name_actant4,name_actant5,name_ref1,name_ref2,name_ref3,name_ref4,name_ref5,name_book1,name_book2,name_book3,name_book4,name_book5,extract,,,,,,
142Genevav3ch6,46.2044,6.1432,142,,142,142,Geneva,Genéve,Genéve,loc_path,relief,contempt,,,despair,,,,,,,,,,,,,action_physical_dialogue,action_physical_hiding,,,action_physical_confrontation,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,nature_weather_thunderstorm,nature_time_night,,Frankenstein,Frankenstein,Alphonse,Ernest,,,Elizabeth,,,,,,,,,,"""I arrived at Geneva. My father and Ernest yet lived; but the former sunk under the tidings that bore....""",,,,,,
143magistratev3ch6,46.2044,6.1432,143,,143,144,magistrate,magistrate,police,loc_action,madness,contempt,,,,,,,,,,,,,,,,action_physical_dialogue,action_physical_hiding,,,,,,,,,,,,,,,nature_setting_city,nature_loc_interior,nature_aesthetic_na,,,,Frankenstein,Frankenstein,magistrate,,,,Creature,Alphonse,Elizabeth,Justine,William,,,,,,"""...I repaired to a criminal judge in the town, and told him that I had an accusation to make; that I knew the destroyer of my family; and that I required him to exert his whole authority for the apprehension of the murderer. The magistrate listened with attention and kindness... [but he could not help]. I broke from the house angry and disturbed, and retired to meditate on some other mode of action.""",,,,,,
144theAlpsv3ch6,46.55549,8.55683,144,,144,144,the Alps,the Alps,the Swiss Alps,loc_topmarker,madness,contempt,,,,,,,,,,,,,,,,action_physical_dialogue,action_physical_hiding,,,,,,,,,,,,,,,,nature_loc_exterior,nature_aesthetic_na,,,nature_mountain,Frankenstein,Frankenstein,magistrate,Creature,,,Creature,,,,,,,,,,"""'I do not doubt that he hovers near the spot which I inhabit; and if he has indeed taken refuge in the Alps, he may be hunted like the chamois, and destroyed as a beast of prey...""'",,,,,,
142mybelovedcountryv3ch6,46.2044,6.1432,147,,147,147,Geneva,Genéve,Genéve,loc_projected,longing,,,,,,,,,,,,,,,,,action_physical_dialogue,,,,,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,,,,Frankenstein,Frankenstein,,,,,Elizabeth,Clerval,Alphonse,,,,,,,,"""During the day I was sustained and inspirited by the hope of night: for in sleep I saw my friends, my wife, and my beloved country; again I saw the benevolent countenance of my father, heard the silver tones of my Elizabeth's voice, and beheld Clerval enjoying health and youth.""",,,,,,
36streetsofingolstadtv1ch4,48.76508,11.42372,36,,36,36,The streets of Ingolstadt,,The streets of Ingolstadt,loc_projected,surprise,,,,,emotionless,emotionless,,,,,,,,,,,action_physical_dreaming,,,,,action_physical_dreaming,action_physical_dreaming,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_clear,nature_time_day,nature_plain,Victor,Elizabeth,Caroline,,,,,,,,,,,,,,"“I slept indeed, but I was disturbed by the wildest dreams. I thought I saw Elizabeth, in the bloom of health, walking in the streets of Ingolstadt. Delighted and surprised, I embraced her; but as I imprinted the first kiss on her lips, they became livid with the hue of death; her features appeared to change, and I thought that I held the corpse of my dead mother in my arms; a shroud enveloped her form, and I saw the grave-worms crawling in the folds of the flannel.” (Shelley 2012:36)",,,,,,
27Homev1ch2,46.201401,6.148595,27,,27,27,Geneva,Genève,Genève,loc_projected,enthusiasm,,,,,,sadness,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,nature_weather_na,nature_time_night,nature_na,Victor,Elizabeth,Victor,,,,Caroline,William,Ernest,Clerval,,,,,,,"""I had often, when at home, thought it hard to remain during my youth cooped up in one place, and had longed to enter the world, and take my station among other human beings. Now my desires were complied with, and it would, indeed, have been folly to repent.""",,,,,,
37churchofingolstadtv1ch4,48.7661,11.4203,37,,37,37,Church of Ingolstadt,Asamkirche Maria de Victoria,St. Maria de Victoria Church,loc_action,madness,,,,,,,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,,nature_setting_city,nature_loc_interior,nature_aesthetic_revulsion,nature_weather_rain,nature_time_day,nature_plain,Victor,Victor,,,,,,,,,,,,,,,"“Morning, dismal and wet, at length dawned, and discovered to my sleepless and aching eyes the church of Ingolstadt, its white steeple and clock, which indicated the sixth hour. The porter opened the gates of the court, which had that night been my asylum” (Shelley 2012:37)",,,,,,
37theapartmentv1ch4,48.763149,11.418396,37,,37,37,The Apartment,,,loc_projected,fear,,,,,,,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_sublime,nature_weather_rain,nature_time_day,nature_plain,Victor,Victor,,,,,Creature,,,,,,,,,,"“I did not dare return to the apartment which I inhabited, but felt impelled to hurry on, although wetted by the rain which poured form a black and comfortless sky.” (Shelley 2012:37)

“I beheld the wretch—the miserable monster whom I had created. He held up the curtain of the bed; and his eyes, if eyes they may be called, were fixed on me. His jaws opened, and he muttered some inarticulate sounds, while a grin wrinkled his cheeks. He might have spoken, but I did not hear; one hand was stretched out, seemingly to detain me, but I escaped, and rushed down stairs. I took refuge in the court-yard belonging to the house which I inhabited; where I remained during the rest of the night, walking up and down in the greatest agitation, listening attentively, catching and fearing each sound as if it were to announce the approach of the demoniacal corpse to which I had so miserably given life.” (Shelley 2012:36)",,,,,,
123FourMilesFromShorech19,59.383153,-3.175233,123,,123,124,Four Miles from Shore of Orkneys,Orkneys,Orkneys,loc_action,madness,,,,,,,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,,nature_setting_ship,nature_loc_exterior,nature_aesthetic_sublime,nature_weather_fog,nature_time_night,nature_sea,Victor,Victor,,,,,,,,,,,,,,,"""I then... sailed out about four miles from the shore.The scene was perfectly solitary: a few boats were returning towards land, but I sailed away from them. I felt as if I was about the commission of a dreadful crime, and avoided with shuddering anxiety any encounter with my fellow-creatures.""",,,,,,
131Genevav3ch4,46.2044,6.1432,131,,131,131,Geneva,Genéve,Genéve,loc_projected,longing,,,,love,,,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_beautiful,,,nature_valley,Victor Frankenstein,Victor Frankenstein,Mr. Frankenstein,,,,Elizabeth,,,,,,,,,,,,,,,,
131OrkneyIslandsv3ch4,58.9809,2.9605,131,,131,131,Orkney Islands,Orkney Islands,Orkney Islands,loc_projected,guilt,,,,love,,,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,,nature_setting_rural,nature_loc_exterior,nature_aesthetic_na,nature_weather_na,,nature_coastal,Victor Frankenstein,Victor Frankenstein,,,,,Clerval,,,,,,,,,,,,,,,,
131Rhonev3ch4,45.764,4.8357,131,,131,132,Rhone,Rhône,Rhône or Saône,loc_projected,longing,,,,love,,,,,,,,,,,,,action_physical_escape,,,,action_physical_dialogue,,,,,,,,,,,,nature_setting_ship,,nature_aesthetic_na,,,,Victor Frankenstein,Victor Frankenstein,Alphonse,,,,Elizabeth,,,,,,,,,,"""Sometimes, indeed, I felt a wish for happiness; and thought, with melancholy delight, of my beloved cousin; or longed, with a devouring maladie du pays, to see once more the blue lake and rapid Rhone, that had been so dear to me in early childhood...""",,,,,,
132Irelandv3ch4,53.1424,-7.6921,132,,132,132,Ireland,Éire ,Éire ,loc_zone,happiness,anger,,,contentment,,,,,,,,,,,,,action_physical_escape,action_physical_hiding,,,action_physical_travelling,,,,,,,,,,,,nature_setting_ship,nature_loc_interior,nature_aesthetic_beautiful,,nature_time_night,nature_sea,Victor Frankenstein,Victor Frankenstein,Alphonse,Creature,,,,,,,,,,,,,"""...the packet sailed with a fair wind from Ireland... It was midnight. My father slept in the cabin; and I lay on the deck, looking at the stars, and listening to the dashing of the waves. I hailed the darkness that shut Ireland from my sight, and my pulse beat with a feverish joy....""",,,,,,
132Irelandv3ch4,53.1424,-7.6921,132,,132,132,Ireland,Éire ,Éire ,loc_zone,happiness,anger,,,contentment,,,,,,,,,,,,,action_physical_escape,action_physical_hiding,,,action_physical_learningsolitary,,,,,,,,,,,,nature_setting_ship,nature_loc_interior,nature_aesthetic_revulsion,,nature_time_night,nature_sea,Victor Frankenstein,Victor Frankenstein,Alphonse,Creature,,,Clerval,,,,,,,,,,"""...yet the vessel in which I was, the wind that blew me from the detested shore of Ireland, and sea which surrounded me, told me too forcibly that I was decieved by no vision, and that Clerval, my friend and dearest companion, had fallen victim to me and the monster of my creation.""",,,,,,
132vesselv3ch4,53.1424,-5.6921,132,,132,132,vessel,packet-boat, boat,loc_zone,happiness,anger,,,contentment,,,,,,,,,,,,,action_physical_escape,action_physical_hiding,,,action_physical_learningsolitary,,,,,,,,,,,,nature_setting_ship,nature_loc_interior,nature_aesthetic_revulsion,,nature_time_night,nature_sea,Victor Frankenstein,Victor Frankenstein,Alphonse,Creature,,,Clerval,,,,,,,,,,"""...yet the vessel in which I was, the wind that blew me from the detested shore of Ireland, and sea which surrounded me, told me too forcibly that I was decieved by no vision, and that Clerval, my friend and dearest companion, had fallen victim to me and the monster of my creation.""",,,,,,
132theseathatsurroundsmev3ch4,53.1424,-4.4658,132,,132,132,sea,Irish Sea,Irish Sea,loc_zone,happiness,anger,,,contentment,,,,,,,,,,,,,action_physical_escape,action_physical_hiding,,,action_physical_learningsolitary,,,,,,,,,,,,nature_setting_ship,nature_loc_interior,nature_aesthetic_revulsion,,nature_time_night,nature_sea,Victor Frankenstein,Victor Frankenstein,Alphonse,Creature,,,Clerval,,,,,,,,,,"""...yet the vessel in which I was, the wind that blew me from the detested shore of Ireland, and sea which surrounded me, told me too forcibly that I was decieved by no vision, and that Clerval, my friend and dearest companion, had fallen victim to me and the monster of my creation.""",,,,,,
132theprisonv3ch4,,,132,,132,132,prison,prison,jail,loc_projected,guilt,,,,love,,,,,,,,,,,,,action_physical_escape,action_physical_hiding,,,action_physical_dialogue,,,,,,,,,,,,nature_setting_village,nature_loc_interior,nature_aesthetic_revulsion,,,,Victor Frankenstein,Victor Frankenstein,Alphonse,one of the men,,,William,Justine,Clerval,Creature,,,,,,,"""'I remember, as I quitted the prison, I heard one of the men say, ""He may be innocent of murder, but he has certainly a bad conscience."" These words struck me. A bad conscience! yes, surely I had one. William, Justine, and Clerval, had died through my infernal machinations....""'",,,,,,
132Dublinv3ch4,53.3498,-6.2603,132,,132,132,Dublin,Baile Átha Cliath,Baile Átha Cliath,loc_path,relief,anger,,,love,,,,,,,,,,,pride,,action_physical_escape,action_physical_hiding,,,action_physical_travelling,,,,,,,,,,action_physical_learningsolitary,,nature_setting_city,nature_loc_exterior,nature_aesthetic_na,,,,Victor Frankenstein,Victor Frankenstein,Alphonse,Creature,,,Mr. Kirwin,,,,,,,,,,"""...after having taken leave from Mr. Kirwin, we hastened to Dublin. I felt as if I was relieved from a heavy weight....""",,,,,,
62middleofthelakech8,46.261,6.179,62,,62,62,,Lac Leman,Lac Leman,loc_action,guilt,,,,,,,,,,,,,,,,,action_physical_hiding,,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_sublime,nature_weather_clear,,nature_sea,Victor,Victor,,,,,Elizabeth,Creature,William,Justine,,,,,,,"""Sometimes, with my sails set, I was carried by 
the wind; and sometimes, after rowing into the middle of 
the lake, I left the boat to pursue its own course, and gave 
way to my own miserable reflections. I was often tempted, 
when all was at peace around me, and I the only unquiet 
thing that wandered restless in a scene so beautiful and 
heavenly, if I except some bat, or the frogs, whose harsh and 
interrupted croaking was heard only when I approached the 
shore — often, I say, I was tempted to plunge into the silent 
lake, that the waters might close over me and my calamities 
for ever. But I was restrained, when I thought of the heroic 
and suffering Elizabeth, whom I tenderly loved, and whose 
existence was bound up in mine. I thought also of my father, 
and surviving brother: should I by my base desertion leave 
them exposed and unprotected to the malice of the fiend 
whom I had let loose among them? 

At these moments I wept bitterly, and wished that peace 
would revisit my mind only that I might afford them con- 
solation and happiness. But that could not be. Remorse 
extinguished every hope. I had been the author of unalter- 
able evils; and I lived in daily fear, lest the monster whom 
I had created should perpetrate some new wickedness. I 
had an obscure feeling that all was not over, and that he 
would still commit some signal crime, which by its enormity 
should almost efface the recollection of the past. There was 
always scope for fear, so long as any thing I loved remained 
behind. My abhorrence of this fiend cannot be conceived. 
When I thought of him, I gnashed my teeth, my eyes became 
inflamed, and I ardently wished to extinguish that life which 
I had so thoughtlessly bestowed. When I reflected on his 
crimes and malice, my hatred and revenge burst all bounds 
of moderation. I would have made a pilgrimage to the highest 
peak of the Andes, could I, when there, have precipitated 
him to their base. I wished to see him again, that I might 
wreak the utmost extent of anger on his head, and avenge 
the deaths of William and Justine.""",,,,,,
62Belrivech8,46.2514,6.2023,62,,62,64,Belrive,Collonge sur Bellerive,"Collonge-Bellerive, Switzerland",loc_zone,anger,,,,sadness,,sadness,,,,,,,,,,,action_physical_hiding,,,,,,action_physical_dialogue,,,,,,,,,,,nature_loc_interior,nature_aesthetic_na,,,nature_valley,Victor,Victor,Elizabeth,Alphonse,,,Creature,Justine,William,Caroline ,,"""tales of ancient days""",,,,,"""About this time we retired to our house at Belrive. This change was particularly agreeable to me. The shutting of the gates regularly at ten o’clock and the impossibility of remaining on the lake after that hour had rendered our residence within the walls of Geneva very irksome to me. I was now free. Often, after the rest of the family had retired for the night, I took the boat and passed many hours upon the water. Sometimes, with my sails set, I was carried by the wind; and sometimes, after rowing into the middle of the lake, I left the boat to pursue its own course and gave way to my own miserable reflections. I was often tempted, when all was at peace around me, and I the only unquiet thing that wandered restless in a scene so beautiful and heavenly—if I except some bat, or the frogs, whose harsh and interrupted croaking was heard only when I approached the shore—often, I say, I was tempted to plunge into the silent lake, that the waters might close over me and my calamities for ever. But I was restrained, when I thought of the heroic and suffering Elizabeth, whom I tenderly loved, and whose existence was bound up in mine. I thought also of my father and surviving brother; should I by my base desertion leave them exposed and unprotected to the malice of the fiend whom I had let loose among them?... Our house was the house of mourning."" ",,,,,,
21Genevav1ch1,46.201401,6.148595,21,,21,21,Geneva,Genève,Genève,loc_topmarker,,,,,,,,,,,,,,,,,,action_physical_learningcollectively,,,action_physical_learningcollectively,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_na,nature_weather_na,,nature_na,Victor,Victor,Clerval,,,,William,Ernest,,,,,,,,,"""My brothers were considerably younger than myself; but I had a friend in one of my schoolfellows, who compensated for this deficiency. Henry Clerval was the son of a merchant of Geneva, an intimate friend of my father. He was a boy of singular talent and fancy. I remember, when he was nine years old, he wrote a fairy tale, which was the delight and amazement of all his companions... I can remember, that we used to act plays composed by him out of these favourite books,...""",,,,,,
21Homev1ch1,,,21,,21,21,"""Our house""",,,loc_topmarker,happiness,,,,,,,,,,,,,,,,,action_physical_learningcollectively,,,action_physical_learningcollectively,,,action_physical_learningcollectively,,,,,,,,,,nature_setting_village,nature_loc_interior,nature_aesthetic_sublime,nature_weather_na,,nature_na,Victor,Victor,Clerval,Elizabeth,,,Caroline,Alphonse,,,,,,,,,"""Perhaps we did not read so many books, or learn languages so quickly, as those who are disciplined according to the ordinary methods; but what we learned was impressed the more deeply on our memories. In this description of our domestic circle I include Henry Clerval; for he was constantly with us. He went to school with me, and generally passed the afternoon at our house; for being an only child and destitute of companions at home, his father was well pleased that he should find associates at our house; and we were never completely happy when Clerval was absent.""",,,,,,
